stress_level,method,seed,mean_success,mean_seam_failure_rate,mean_barrier_violation_rate,mean_basin_alignment,mean_descent_continuity,mean_damage_rate,mean_composition_cost,mean_energy_model_error,mean_risk_calibration_error,mean_abstention_rate,mean_predicted_seam_risk,mean_realized_seam_breach,mean_composition_utility,ci95_success,ci95_seam_failure_rate,ci95_barrier_violation_rate,ci95_basin_alignment,ci95_descent_continuity,ci95_damage_rate,ci95_composition_cost,ci95_energy_model_error,ci95_risk_calibration_error,ci95_abstention_rate,ci95_predicted_seam_risk,ci95_realized_seam_breach,ci95_composition_utility,rows
0.666667,option_graph_planner,8,0.364583,0.303897,0.285908,0.348570,0.335076,0.100598,0.166177,0.195823,0.089470,0.097159,0.484536,0.446033,-0.234632,0.048204,0.001376,0.001534,0.001541,0.001743,0.000945,0.000386,0.002489,0.000441,0.000665,0.002244,0.002112,0.048721,384
0.666667,option_graph_planner,9,0.343750,0.303883,0.285705,0.347877,0.334441,0.100505,0.166308,0.195427,0.089402,0.097431,0.485188,0.445640,-0.255437,0.047568,0.001325,0.001487,0.001541,0.001773,0.000961,0.000395,0.002513,0.000475,0.000673,0.002231,0.002038,0.047496,384
0.666667,oracle_basin_composer,0,0.908854,0.047647,0.065759,0.859489,0.832249,0.080023,0.154503,0.105511,0.050732,0.119782,0.065296,0.061276,1.086051,0.028825,0.000844,0.001008,0.001512,0.001440,0.000948,0.000379,0.002459,0.000441,0.000703,0.001394,0.001287,0.029127,384
0.666667,oracle_basin_composer,1,0.908854,0.047802,0.065836,0.859487,0.832215,0.080013,0.154394,0.105801,0.050575,0.119804,0.065137,0.061642,1.085822,0.028825,0.000879,0.000974,0.001447,0.001457,0.000921,0.000440,0.002428,0.000444,0.000676,0.001430,0.001312,0.028971,384
0.666667,oracle_basin_composer,2,0.914062,0.047692,0.065286,0.860825,0.833047,0.079853,0.154216,0.105129,0.050589,0.119884,0.064777,0.060810,1.092717,0.028070,0.000858,0.001048,0.001457,0.001392,0.000934,0.000426,0.002447,0.000457,0.000719,0.001465,0.001315,0.027958,384
0.666667,oracle_basin_composer,3,0.893229,0.047399,0.065362,0.859678,0.833221,0.079984,0.154490,0.105526,0.050743,0.119702,0.065134,0.060795,1.071339,0.030929,0.000875,0.001042,0.001370,0.001363,0.000953,0.000412,0.002436,0.000453,0.000678,0.001485,0.001354,0.031168,384
0.666667,oracle_basin_composer,4,0.893229,0.047954,0.066022,0.860630,0.832514,0.079958,0.154667,0.105395,0.050400,0.119712,0.065705,0.061842,1.070625,0.030929,0.000845,0.001003,0.001388,0.001448,0.000920,0.000389,0.002433,0.000465,0.000676,0.001404,0.001287,0.030879,384
0.666667,oracle_basin_composer,5,0.901042,0.048158,0.065486,0.859209,0.832035,0.079823,0.154094,0.105807,0.050506,0.119764,0.065972,0.061867,1.078165,0.029906,0.000866,0.001013,0.001333,0.001456,0.000919,0.000407,0.002435,0.000447,0.000679,0.001418,0.001277,0.030166,384
0.666667,oracle_basin_composer,6,0.919271,0.048103,0.065717,0.859120,0.832742,0.079769,0.154289,0.105659,0.050401,0.119695,0.065725,0.061631,1.096564,0.027283,0.000801,0.000991,0.001401,0.001371,0.000935,0.000394,0.002442,0.000443,0.000705,0.001388,0.001235,0.027292,384
0.666667,oracle_basin_composer,7,0.888021,0.047868,0.065553,0.860686,0.832403,0.079930,0.154291,0.105662,0.050660,0.119822,0.065708,0.061674,1.065706,0.031582,0.000835,0.001035,0.001304,0.001350,0.000940,0.000399,0.002456,0.000441,0.000675,0.001415,0.001300,0.031656,384
0.666667,oracle_basin_composer,8,0.906250,0.047554,0.065486,0.859968,0.832978,0.079904,0.154021,0.105540,0.050298,0.119343,0.064954,0.060778,1.084633,0.029192,0.000872,0.001007,0.001374,0.001436,0.000928,0.000394,0.002423,0.000448,0.000675,0.001429,0.001288,0.029522,384
0.666667,oracle_basin_composer,9,0.911458,0.047876,0.065257,0.861119,0.832797,0.080057,0.154534,0.105191,0.050506,0.119626,0.065142,0.061090,1.089770,0.028451,0.000844,0.001031,0.001328,0.001314,0.000943,0.000417,0.002454,0.000490,0.000675,0.001413,0.001306,0.028768,384
0.666667,proposed_energy_landscape_composer_v4_1,0,0.674479,0.138127,0.142810,0.663295,0.644341,0.088783,0.241793,0.139444,0.067472,0.108805,0.216696,0.199486,0.544738,0.046928,0.000999,0.001132,0.001439,0.001505,0.000923,0.000440,0.002453,0.000481,0.000704,0.001701,0.001495,0.047143,384
0.666667,proposed_energy_landscape_composer_v4_1,1,0.677083,0.137078,0.143154,0.662366,0.645188,0.089067,0.242292,0.139928,0.067538,0.109248,0.215745,0.198145,0.547160,0.046830,0.001020,0.001185,0.001445,0.001521,0.000945,0.000396,0.002460,0.000458,0.000691,0.001690,0.001523,0.047471,384
0.666667,proposed_energy_landscape_composer_v4_1,2,0.669271,0.137774,0.142512,0.663818,0.643911,0.089156,0.242158,0.139810,0.067454,0.108828,0.215989,0.199009,0.539475,0.047119,0.001026,0.001144,0.001488,0.001453,0.000939,0.000385,0.002476,0.000469,0.000712,0.001666,0.001560,0.046913,384
0.666667,proposed_energy_landscape_composer_v4_1,3,0.671875,0.137711,0.142262,0.662694,0.645035,0.088784,0.242117,0.140059,0.067495,0.109130,0.216012,0.199187,0.542504,0.047024,0.000991,0.001200,0.001436,0.001480,0.000927,0.000400,0.002469,0.000450,0.000671,0.001697,0.001551,0.046930,384
0.666667,proposed_energy_landscape_composer_v4_1,4,0.705729,0.137386,0.142527,0.663540,0.644809,0.088885,0.241853,0.139802,0.067608,0.109180,0.215914,0.198667,0.576633,0.045640,0.001006,0.001209,0.001493,0.001608,0.000930,0.000414,0.002435,0.000448,0.000707,0.001684,0.001570,0.045666,384
0.666667,proposed_energy_landscape_composer_v4_1,5,0.679688,0.137716,0.142886,0.663713,0.643819,0.089198,0.241771,0.139654,0.067683,0.108821,0.216265,0.199319,0.549593,0.046730,0.001017,0.001199,0.001380,0.001459,0.000939,0.000453,0.002446,0.000454,0.000650,0.001697,0.001565,0.047242,384
0.666667,proposed_energy_landscape_composer_v4_1,6,0.692708,0.137682,0.142965,0.662585,0.645177,0.088899,0.242073,0.139636,0.067495,0.108540,0.216363,0.199081,0.562998,0.046207,0.001060,0.001160,0.001501,0.001513,0.000938,0.000395,0.002459,0.000490,0.000678,0.001728,0.001630,0.046192,384
0.666667,proposed_energy_landscape_composer_v4_1,7,0.671875,0.137548,0.143127,0.662596,0.645077,0.088917,0.242092,0.140380,0.067785,0.109380,0.216221,0.199288,0.541440,0.047024,0.001042,0.001185,0.001348,0.001587,0.000927,0.000405,0.002448,0.000446,0.000668,0.001721,0.001575,0.047876,384
0.666667,proposed_energy_landscape_composer_v4_1,8,0.684896,0.137288,0.142193,0.663373,0.644428,0.088864,0.241691,0.139877,0.067513,0.109205,0.215318,0.197838,0.556074,0.046526,0.000996,0.001122,0.001439,0.001504,0.000936,0.000401,0.002459,0.000474,0.000650,0.001659,0.001509,0.046732,384
0.666667,proposed_energy_landscape_composer_v4_1,9,0.658854,0.137491,0.142569,0.662301,0.644336,0.088920,0.241767,0.139927,0.067500,0.109318,0.215525,0.198794,0.529089,0.047481,0.001036,0.001200,0.001397,0.001539,0.000941,0.000392,0.002420,0.000453,0.000709,0.001714,0.001571,0.047486,384
0.666667,tamp_feasibility_screen,0,0.591146,0.194618,0.190402,0.517114,0.492446,0.092640,0.344712,0.164569,0.075030,0.106010,0.307152,0.283146,0.241308,0.049237,0.001061,0.001275,0.001423,0.001586,0.000948,0.000426,0.002490,0.000475,0.000697,0.001795,0.001656,0.049323,384
0.666667,tamp_feasibility_screen,1,0.575521,0.194889,0.190224,0.516525,0.492405,0.092737,0.344660,0.164680,0.075227,0.105691,0.307441,0.282919,0.225227,0.049501,0.001123,0.001291,0.001465,0.001626,0.000951,0.000411,0.002461,0.000461,0.000743,0.001870,0.001712,0.049713,384
0.666667,tamp_feasibility_screen,2,0.601562,0.195012,0.190692,0.516249,0.490859,0.092895,0.344910,0.164692,0.074855,0.105772,0.308035,0.283533,0.250213,0.049032,0.001139,0.001303,0.001478,0.001631,0.000945,0.000414,0.002483,0.000473,0.000675,0.001889,0.001772,0.049477,384
0.666667,tamp_feasibility_screen,3,0.585938,0.194461,0.190761,0.516880,0.491977,0.092972,0.345006,0.164822,0.075029,0.106011,0.306934,0.282834,0.235209,0.049330,0.001076,0.001279,0.001474,0.001636,0.000925,0.000412,0.002490,0.000472,0.000685,0.001816,0.001652,0.049671,384
0.666667,tamp_feasibility_screen,4,0.570312,0.195032,0.190125,0.515233,0.492225,0.092995,0.344978,0.165063,0.074901,0.106148,0.307431,0.283015,0.219101,0.049578,0.001173,0.001270,0.001534,0.001565,0.000924,0.000428,0.002492,0.000447,0.000690,0.001908,0.001766,0.049841,384
0.666667,tamp_feasibility_screen,5,0.565104,0.194959,0.190798,0.516844,0.492849,0.092810,0.344437,0.164682,0.074924,0.106138,0.307833,0.283476,0.214559,0.049649,0.001119,0.001260,0.001483,0.001621,0.000944,0.000413,0.002475,0.000474,0.000678,0.001843,0.001682,0.050196,384
0.666667,tamp_feasibility_screen,6,0.562500,0.195213,0.190559,0.516286,0.492129,0.092746,0.344742,0.164601,0.074974,0.105735,0.308254,0.283438,0.211634,0.049683,0.001120,0.001299,0.001495,0.001631,0.000920,0.000444,0.002493,0.000436,0.000701,0.001870,0.001717,0.050269,384
0.666667,tamp_feasibility_screen,7,0.562500,0.194546,0.190776,0.517075,0.491742,0.092717,0.344649,0.164791,0.075026,0.105899,0.307295,0.283482,0.212064,0.049683,0.001114,0.001223,0.001459,0.001655,0.000919,0.000406,0.002467,0.000450,0.000698,0.001796,0.001642,0.049575,384
0.666667,tamp_feasibility_screen,8,0.570312,0.194604,0.190676,0.517104,0.492529,0.092709,0.344621,0.164879,0.075085,0.105913,0.307372,0.283156,0.220077,0.049578,0.001132,0.001288,0.001529,0.001537,0.000948,0.000401,0.002434,0.000488,0.000702,0.001840,0.001730,0.049716,384
0.666667,tamp_feasibility_screen,9,0.583333,0.195019,0.190220,0.515497,0.491689,0.092689,0.344739,0.165206,0.075164,0.105802,0.307330,0.283290,0.232209,0.049375,0.001114,0.001292,0.001454,0.001662,0.000916,0.000438,0.002449,0.000469,0.000737,0.001865,0.001695,0.049561,384
0.833333,barrier_certified_energy_composer_v5,0,0.763021,0.089699,0.107824,0.746539,0.721847,0.088919,0.195871,0.127337,0.058703,0.118996,0.137767,0.127415,0.770631,0.042587,0.000910,0.000901,0.001386,0.001366,0.000807,0.000417,0.002460,0.000431,0.000630,0.001383,0.001291,0.042924,384
0.833333,barrier_certified_energy_composer_v5,1,0.778646,0.089913,0.107403,0.746717,0.721124,0.088745,0.195954,0.128272,0.058837,0.119184,0.137933,0.127668,0.785868,0.041579,0.000809,0.000884,0.001421,0.001390,0.000782,0.000395,0.002439,0.000422,0.000617,0.001305,0.001244,0.041438,384
0.833333,barrier_certified_energy_composer_v5,2,0.778646,0.089431,0.107456,0.746463,0.721863,0.089038,0.195316,0.127928,0.058643,0.119232,0.137424,0.126964,0.786501,0.041579,0.000840,0.000864,0.001356,0.001380,0.000819,0.000432,0.002436,0.000437,0.000595,0.001365,0.001210,0.041607,384
0.833333,barrier_certified_energy_composer_v5,3,0.755208,0.089650,0.107722,0.746414,0.720491,0.088623,0.195350,0.127962,0.058613,0.119088,0.137786,0.127679,0.762688,0.043061,0.000884,0.000871,0.001494,0.001419,0.000806,0.000398,0.002423,0.000415,0.000639,0.001348,0.001279,0.043003,384
0.833333,barrier_certified_energy_composer_v5,4,0.804688,0.089617,0.106894,0.746812,0.722134,0.088934,0.195718,0.127405,0.058787,0.119192,0.137517,0.126936,0.813206,0.039704,0.000865,0.000891,0.001435,0.001422,0.000805,0.000395,0.002422,0.000421,0.000612,0.001361,0.001251,0.039996,384
0.833333,barrier_certified_energy_composer_v5,5,0.796875,0.090274,0.107490,0.747027,0.721686,0.088864,0.195731,0.127813,0.058715,0.119349,0.138414,0.128193,0.804158,0.040293,0.000804,0.000942,0.001378,0.001359,0.000807,0.000404,0.002440,0.000421,0.000596,0.001339,0.001200,0.040332,384
0.833333,barrier_certified_energy_composer_v5,6,0.776042,0.090010,0.107724,0.746497,0.721138,0.088630,0.195565,0.128211,0.058738,0.119074,0.137999,0.127987,0.783171,0.041753,0.000837,0.000888,0.001375,0.001361,0.000776,0.000408,0.002408,0.000422,0.000607,0.001280,0.001198,0.042166,384
0.833333,barrier_certified_energy_composer_v5,7,0.804688,0.089928,0.107547,0.745943,0.721872,0.088927,0.195634,0.128463,0.059051,0.119127,0.138264,0.127565,0.811464,0.039704,0.000897,0.000899,0.001365,0.001415,0.000822,0.000400,0.002437,0.000423,0.000639,0.001382,0.001265,0.039773,384
0.833333,barrier_certified_energy_composer_v5,8,0.760417,0.089439,0.107799,0.747115,0.721343,0.089147,0.195856,0.127715,0.058933,0.119449,0.137877,0.126918,0.767695,0.042748,0.000845,0.000865,0.001413,0.001381,0.000804,0.000439,0.002440,0.000421,0.000592,0.001354,0.001233,0.042864,384
0.833333,barrier_certified_energy_composer_v5,9,0.794271,0.089371,0.107033,0.746957,0.722639,0.088936,0.195604,0.128000,0.058960,0.119429,0.136877,0.126775,0.802681,0.040485,0.000868,0.000855,0.001406,0.001376,0.000803,0.000387,0.002428,0.000429,0.000639,0.001365,0.001257,0.040473,384
0.833333,energy_compatibility_heuristic,0,0.544271,0.221129,0.220130,0.495557,0.471860,0.101263,0.316988,0.172022,0.082118,0.104802,0.356398,0.327046,0.126565,0.049879,0.001077,0.001069,0.001529,0.001487,0.000776,0.000405,0.002465,0.000433,0.000625,0.001713,0.001575,0.049852,384
0.833333,energy_compatibility_heuristic,1,0.588542,0.221367,0.220619,0.493945,0.471760,0.101119,0.316748,0.172404,0.081988,0.105110,0.356981,0.327838,0.169754,0.049284,0.001061,0.001071,0.001506,0.001467,0.000799,0.000398,0.002447,0.000437,0.000623,0.001673,0.001568,0.049533,384
0.833333,energy_compatibility_heuristic,2,0.554688,0.221401,0.220679,0.494809,0.471440,0.101225,0.317101,0.172513,0.082104,0.105163,0.356812,0.327548,0.135671,0.049775,0.001019,0.001106,0.001491,0.001485,0.000824,0.000397,0.002455,0.000414,0.000606,0.001672,0.001490,0.050552,384
0.833333,energy_compatibility_heuristic,3,0.507812,0.221283,0.219834,0.494583,0.471483,0.101299,0.317075,0.172721,0.082110,0.104929,0.356641,0.326657,0.089406,0.050070,0.001048,0.001103,0.001555,0.001504,0.000770,0.000431,0.002478,0.000424,0.000614,0.001683,0.001553,0.050468,384
0.833333,energy_compatibility_heuristic,4,0.580729,0.221135,0.219876,0.494371,0.471679,0.101248,0.316805,0.172684,0.081767,0.105414,0.356270,0.326803,0.162637,0.049419,0.001048,0.001101,0.001463,0.001410,0.000798,0.000402,0.002449,0.000413,0.000616,0.001671,0.001529,0.049341,384
0.833333,energy_compatibility_heuristic,5,0.489583,0.221383,0.220505,0.494493,0.471836,0.100900,0.317298,0.173193,0.082231,0.105152,0.356987,0.327464,0.070624,0.050065,0.001057,0.001109,0.001502,0.001405,0.000822,0.000416,0.002461,0.000422,0.000609,0.001718,0.001579,0.050160,384
0.833333,energy_compatibility_heuristic,6,0.549479,0.221380,0.219908,0.494758,0.471737,0.101170,0.317093,0.172431,0.081935,0.105007,0.356405,0.327007,0.131394,0.049830,0.001084,0.001063,0.001514,0.001509,0.000789,0.000408,0.002473,0.000421,0.000616,0.001676,0.001537,0.049997,384
0.833333,energy_compatibility_heuristic,7,0.539062,0.221149,0.219720,0.493942,0.471684,0.100952,0.317050,0.172578,0.082099,0.104852,0.356025,0.326981,0.121169,0.049923,0.001048,0.001054,0.001412,0.001473,0.000803,0.000393,0.002450,0.000407,0.000614,0.001646,0.001526,0.050068,384
0.833333,energy_compatibility_heuristic,8,0.546875,0.221207,0.220337,0.494875,0.471656,0.101462,0.317241,0.172508,0.081975,0.104954,0.356436,0.327218,0.128219,0.049855,0.001028,0.001048,0.001503,0.001427,0.000789,0.000388,0.002444,0.000440,0.000593,0.001675,0.001521,0.049808,384
0.833333,energy_compatibility_heuristic,9,0.565104,0.221289,0.220023,0.493939,0.472054,0.101226,0.316916,0.172907,0.082085,0.104705,0.356471,0.327435,0.146583,0.049649,0.001106,0.001090,0.001463,0.001455,0.000775,0.000395,0.002474,0.000421,0.000624,0.001742,0.001610,0.049921,384
0.833333,option_graph_planner,0,0.354167,0.310438,0.296988,0.343429,0.321974,0.106209,0.167967,0.199710,0.091282,0.100499,0.497829,0.457996,-0.274456,0.047898,0.001208,0.001176,0.001523,0.001491,0.000798,0.000393,0.002482,0.000435,0.000626,0.001939,0.001770,0.048288,384
0.833333,option_graph_planner,1,0.325521,0.311005,0.296799,0.344555,0.322576,0.105754,0.167787,0.199897,0.091362,0.100705,0.498281,0.458524,-0.302595,0.046928,0.001211,0.001216,0.001484,0.001485,0.000795,0.000385,0.002472,0.000441,0.000595,0.001906,0.001787,0.047248,384
0.833333,option_graph_planner,2,0.291667,0.310528,0.296808,0.343037,0.322020,0.106144,0.167939,0.199945,0.091207,0.100779,0.497693,0.457931,-0.337042,0.045522,0.001227,0.001159,0.001506,0.001472,0.000800,0.000398,0.002468,0.000433,0.000590,0.001875,0.001736,0.045671,384
0.833333,option_graph_planner,3,0.273438,0.310414,0.297198,0.343346,0.323069,0.106059,0.167529,0.199691,0.091052,0.100519,0.497590,0.458446,-0.354666,0.044640,0.001177,0.001260,0.001414,0.001419,0.000840,0.000398,0.002488,0.000418,0.000603,0.001910,0.001739,0.044836,384
0.833333,option_graph_planner,4,0.312500,0.310455,0.297057,0.344072,0.321877,0.106199,0.167588,0.199805,0.091319,0.100860,0.498002,0.458198,-0.316050,0.046421,0.001199,0.001229,0.001513,0.001464,0.000824,0.000383,0.002450,0.000426,0.000625,0.001945,0.001778,0.046678,384
0.833333,option_graph_planner,5,0.250000,0.310637,0.297123,0.344515,0.322722,0.105682,0.167575,0.200148,0.091398,0.100712,0.498102,0.458465,-0.378050,0.043367,0.001191,0.001277,0.001486,0.001415,0.000808,0.000400,0.002472,0.000423,0.000596,0.001951,0.001769,0.043896,384
0.833333,option_graph_planner,6,0.296875,0.309880,0.297069,0.343358,0.322324,0.106217,0.168071,0.199951,0.091394,0.100721,0.496905,0.457219,-0.331507,0.045757,0.001221,0.001268,0.001517,0.001489,0.000779,0.000399,0.002489,0.000457,0.000596,0.001961,0.001784,0.045814,384
0.833333,option_graph_planner,7,0.377604,0.310290,0.297093,0.342840,0.322733,0.106257,0.167683,0.199842,0.091324,0.100692,0.497762,0.458155,-0.251036,0.048552,0.001243,0.001259,0.001440,0.001458,0.000793,0.000408,0.002489,0.000429,0.000648,0.001944,0.001823,0.048773,384
0.833333,option_graph_planner,8,0.351562,0.310618,0.296537,0.343313,0.322244,0.106114,0.167789,0.199800,0.090922,0.100586,0.497603,0.458013,-0.276535,0.047818,0.001248,0.001243,0.001580,0.001462,0.000774,0.000429,0.002465,0.000429,0.000627,0.001966,0.001879,0.048393,384
0.833333,option_graph_planner,9,0.335938,0.310758,0.296778,0.343858,0.322827,0.105866,0.167819,0.199841,0.091139,0.100283,0.497658,0.458196,-0.291989,0.047303,0.001194,0.001203,0.001452,0.001495,0.000806,0.000416,0.002449,0.000413,0.000604,0.001903,0.001685,0.047235,384
0.833333,oracle_basin_composer,0,0.901042,0.050865,0.073327,0.858328,0.829732,0.085408,0.155787,0.109107,0.052276,0.123012,0.073425,0.068034,1.059383,0.029906,0.000794,0.000810,0.001341,0.001308,0.000808,0.000400,0.002398,0.000426,0.000605,0.001189,0.001160,0.029955,384
0.833333,oracle_basin_composer,1,0.898438,0.050911,0.073066,0.858369,0.830359,0.085519,0.155321,0.108759,0.052343,0.123212,0.073119,0.067983,1.057248,0.030253,0.000811,0.000835,0.001370,0.001353,0.000808,0.000403,0.002405,0.000421,0.000641,0.001275,0.001151,0.030424,384
0.833333,oracle_basin_composer,2,0.914062,0.050614,0.073499,0.858765,0.829636,0.085310,0.155347,0.108775,0.052116,0.123262,0.073031,0.068211,1.072994,0.028070,0.000843,0.000790,0.001449,0.001298,0.000801,0.000426,0.002433,0.000455,0.000569,0.001229,0.001152,0.028225,384
0.833333,oracle_basin_composer,3,0.885417,0.050922,0.072868,0.859379,0.830090,0.085574,0.155193,0.109248,0.052073,0.122906,0.073257,0.067911,1.044547,0.031900,0.000811,0.000843,0.001396,0.001381,0.000803,0.000392,0.002406,0.000418,0.000596,0.001240,0.001164,0.032119,384
0.833333,oracle_basin_composer,4,0.875000,0.050957,0.073020,0.859011,0.829428,0.085584,0.155164,0.109157,0.052639,0.123350,0.073392,0.067817,1.033347,0.033122,0.000777,0.000816,0.001404,0.001386,0.000800,0.000401,0.002418,0.000428,0.000618,0.001192,0.001103,0.033443,384
0.833333,oracle_basin_composer,5,0.914062,0.051064,0.073280,0.859593,0.829848,0.085437,0.155045,0.108912,0.052402,0.123417,0.073170,0.068273,1.072802,0.028070,0.000796,0.000828,0.001413,0.001336,0.000780,0.000381,0.002449,0.000457,0.000617,0.001251,0.001169,0.028122,384
0.833333,oracle_basin_composer,6,0.911458,0.050948,0.072921,0.859645,0.829238,0.085712,0.155203,0.108817,0.052557,0.123395,0.073529,0.068201,1.070091,0.028451,0.000818,0.000818,0.001405,0.001445,0.000788,0.000397,0.002399,0.000448,0.000617,0.001250,0.001145,0.028821,384
0.833333,oracle_basin_composer,7,0.919271,0.050569,0.073161,0.858801,0.829129,0.085344,0.155152,0.109090,0.052305,0.123449,0.072414,0.067864,1.078119,0.027283,0.000799,0.000849,0.001334,0.001378,0.000823,0.000405,0.002447,0.000418,0.000610,0.001234,0.001178,0.027628,384
0.833333,oracle_basin_composer,8,0.906250,0.051168,0.073135,0.858728,0.830350,0.085576,0.154955,0.109450,0.052191,0.123068,0.073078,0.068648,1.064699,0.029192,0.000811,0.000809,0.001374,0.001423,0.000802,0.000397,0.002414,0.000437,0.000609,0.001260,0.001189,0.029529,384
0.833333,oracle_basin_composer,9,0.906250,0.051045,0.072748,0.860185,0.830107,0.085356,0.155002,0.109084,0.052374,0.123209,0.073020,0.068009,1.065755,0.029192,0.000815,0.000813,0.001368,0.001298,0.000790,0.000416,0.002429,0.000414,0.000622,0.001297,0.001245,0.029182,384
0.833333,proposed_energy_landscape_composer_v4_1,0,0.679688,0.142293,0.151467,0.660523,0.637862,0.094634,0.243819,0.143585,0.069165,0.112239,0.226354,0.207944,0.526754,0.046730,0.000931,0.000995,0.001442,0.001386,0.000813,0.000404,0.002465,0.000403,0.000641,0.001479,0.001349,0.046947,384
0.833333,proposed_energy_landscape_composer_v4_1,1,0.661458,0.141828,0.151548,0.660498,0.637959,0.094163,0.243819,0.143312,0.069173,0.112780,0.225531,0.207282,0.509379,0.047393,0.000937,0.000941,0.001443,0.001429,0.000798,0.000418,0.002448,0.000423,0.000625,0.001457,0.001325,0.047345,384
0.833333,proposed_energy_landscape_composer_v4_1,2,0.692708,0.141801,0.151294,0.661005,0.637127,0.094533,0.244116,0.143242,0.069304,0.112645,0.225782,0.207156,0.540322,0.046207,0.000932,0.000928,0.001517,0.001410,0.000803,0.000401,0.002452,0.000414,0.000626,0.001433,0.001332,0.046441,384
0.833333,proposed_energy_landscape_composer_v4_1,3,0.674479,0.141834,0.151467,0.662357,0.637872,0.094683,0.243874,0.143394,0.069487,0.112949,0.225844,0.207278,0.522227,0.046928,0.000980,0.000901,0.001393,0.001404,0.000796,0.000382,0.002445,0.000415,0.000590,0.001515,0.001400,0.047111,384
0.833333,proposed_energy_landscape_composer_v4_1,4,0.721354,0.141857,0.151212,0.661081,0.637419,0.094456,0.243807,0.143497,0.069155,0.112948,0.225472,0.207244,0.569150,0.044901,0.000959,0.000935,0.001474,0.001419,0.000787,0.000400,0.002460,0.000409,0.000634,0.001477,0.001375,0.045345,384
0.833333,proposed_energy_landscape_composer_v4_1,5,0.658854,0.141623,0.151747,0.661542,0.637785,0.094210,0.243695,0.143593,0.069361,0.112217,0.225725,0.207196,0.506906,0.047481,0.000935,0.000924,0.001437,0.001492,0.000788,0.000394,0.002409,0.000441,0.000625,0.001485,0.001312,0.047574,384
0.833333,proposed_energy_landscape_composer_v4_1,6,0.656250,0.141281,0.151195,0.661266,0.637884,0.094489,0.243410,0.143690,0.069516,0.112275,0.225239,0.206641,0.504651,0.047568,0.000938,0.000947,0.001430,0.001429,0.000805,0.000397,0.002431,0.000436,0.000602,0.001491,0.001362,0.047698,384
0.833333,proposed_energy_landscape_composer_v4_1,7,0.669271,0.141742,0.152022,0.660742,0.637112,0.094731,0.243652,0.143244,0.069651,0.112640,0.225769,0.208060,0.515997,0.047119,0.000919,0.000959,0.001420,0.001363,0.000799,0.000385,0.002466,0.000425,0.000634,0.001419,0.001364,0.047554,384
0.833333,proposed_energy_landscape_composer_v4_1,8,0.651042,0.141354,0.151267,0.661577,0.638081,0.094651,0.243720,0.143317,0.069638,0.112350,0.224880,0.206849,0.499328,0.047736,0.000918,0.000947,0.001491,0.001326,0.000800,0.000421,0.002446,0.000440,0.000621,0.001464,0.001334,0.047795,384
0.833333,proposed_energy_landscape_composer_v4_1,9,0.656250,0.141777,0.150576,0.661195,0.637935,0.094816,0.243642,0.143505,0.069423,0.112479,0.224925,0.207090,0.504439,0.047568,0.000914,0.001005,0.001559,0.001450,0.000810,0.000378,0.002482,0.000431,0.000610,0.001450,0.001355,0.047899,384
0.833333,tamp_feasibility_screen,0,0.578125,0.199884,0.200434,0.513994,0.483094,0.098555,0.347334,0.168509,0.076832,0.109222,0.318400,0.293082,0.201974,0.049461,0.000986,0.001035,0.001442,0.001470,0.000810,0.000433,0.002432,0.000417,0.000605,0.001566,0.001468,0.049632,384
0.833333,tamp_feasibility_screen,1,0.583333,0.199666,0.200213,0.513070,0.481982,0.098588,0.347508,0.168243,0.077061,0.109189,0.318403,0.292465,0.206900,0.049375,0.000987,0.001030,0.001483,0.001461,0.000845,0.000423,0.002464,0.000443,0.000607,0.001594,0.001474,0.049626,384
0.833333,tamp_feasibility_screen,2,0.578125,0.199508,0.199658,0.513503,0.482894,0.098442,0.347071,0.168536,0.076831,0.109200,0.317829,0.292067,0.202903,0.049461,0.001018,0.001048,0.001438,0.001383,0.000820,0.000414,0.002447,0.000433,0.000621,0.001590,0.001496,0.049607,384
0.833333,tamp_feasibility_screen,3,0.572917,0.199513,0.199746,0.513207,0.483188,0.098394,0.347330,0.168749,0.077012,0.108998,0.318004,0.292779,0.197433,0.049540,0.000992,0.001053,0.001459,0.001395,0.000818,0.000398,0.002516,0.000442,0.000625,0.001628,0.001496,0.049516,384
0.833333,tamp_feasibility_screen,4,0.614583,0.199776,0.200008,0.512313,0.483129,0.098510,0.347545,0.168638,0.077008,0.109267,0.317947,0.292463,0.238209,0.048743,0.001027,0.001058,0.001425,0.001368,0.000808,0.000406,0.002461,0.000431,0.000589,0.001625,0.001500,0.049223,384
0.833333,tamp_feasibility_screen,5,0.591146,0.199740,0.200133,0.513068,0.482270,0.098503,0.347492,0.168452,0.076823,0.109609,0.318087,0.292748,0.214831,0.049237,0.001025,0.001017,0.001438,0.001451,0.000813,0.000391,0.002451,0.000444,0.000615,0.001639,0.001478,0.049412,384
0.833333,tamp_feasibility_screen,6,0.578125,0.199702,0.200233,0.513535,0.482181,0.098312,0.347241,0.168351,0.077033,0.109357,0.318554,0.292600,0.202117,0.049461,0.001001,0.001049,0.001464,0.001492,0.000805,0.000398,0.002485,0.000448,0.000615,0.001613,0.001450,0.049330,384
0.833333,tamp_feasibility_screen,7,0.598958,0.199740,0.199695,0.513932,0.483164,0.098410,0.347072,0.168050,0.076807,0.109374,0.317706,0.292764,0.223958,0.049085,0.001004,0.001047,0.001504,0.001381,0.000778,0.000393,0.002443,0.000435,0.000601,0.001604,0.001496,0.049445,384
