method,task,regime,split,mean_success,mean_seam_failure_rate,mean_barrier_violation_rate,mean_basin_alignment,mean_descent_continuity,mean_damage_rate,mean_composition_cost,mean_energy_model_error,mean_risk_calibration_error,mean_abstention_rate,mean_predicted_seam_risk,mean_realized_seam_breach,mean_composition_utility,ci95_success,ci95_seam_failure_rate,ci95_barrier_violation_rate,ci95_basin_alignment,ci95_descent_continuity,ci95_damage_rate,ci95_composition_cost,ci95_energy_model_error,ci95_risk_calibration_error,ci95_abstention_rate,ci95_predicted_seam_risk,ci95_realized_seam_breach,ci95_composition_utility,rows
behavior_cloned_skill_chain,peg_place_regrasp,contact_mode_transition,in_distribution,0.462500,0.306618,0.286379,0.297051,0.297998,0.079487,0.102127,0.181963,0.081130,0.076026,0.486158,0.449157,-0.112722,0.109948,0.000896,0.001162,0.002284,0.002202,0.000763,0.000903,0.001004,0.000702,0.000874,0.001352,0.001284,0.109735,80
behavior_cloned_skill_chain,peg_place_regrasp,contact_mode_transition,long_horizon_chain,0.412500,0.321795,0.301962,0.291555,0.272341,0.087529,0.105810,0.187553,0.084790,0.082616,0.511370,0.471881,-0.212158,0.108557,0.001176,0.000885,0.002245,0.001947,0.000579,0.000813,0.000973,0.000521,0.000854,0.001545,0.001611,0.108422,80
behavior_cloned_skill_chain,peg_place_regrasp,contact_mode_transition,new_skill_pair,0.325000,0.317499,0.296150,0.289126,0.288499,0.084374,0.103374,0.187501,0.083362,0.079457,0.504129,0.464882,-0.282276,0.103285,0.001009,0.001080,0.002095,0.002491,0.000604,0.001023,0.000884,0.000520,0.000892,0.001488,0.001331,0.103013,80
behavior_cloned_skill_chain,peg_place_regrasp,contact_mode_transition,shifted_objects,0.275000,0.320763,0.298249,0.288390,0.284265,0.085978,0.102959,0.188569,0.083620,0.081113,0.508415,0.468966,-0.340653,0.098464,0.000844,0.000953,0.002346,0.002180,0.000609,0.000905,0.000920,0.000767,0.000856,0.001390,0.001325,0.098634,80
behavior_cloned_skill_chain,peg_place_regrasp,dynamics_mismatch,combined_stress,0.150000,0.348761,0.328189,0.265554,0.248158,0.101777,0.106771,0.216448,0.091119,0.092654,0.554872,0.511042,-0.567392,0.078740,0.001039,0.001055,0.002297,0.002292,0.000694,0.000819,0.000885,0.000770,0.000847,0.001566,0.001292,0.078485,80
behavior_cloned_skill_chain,peg_place_regrasp,dynamics_mismatch,in_distribution,0.450000,0.320922,0.302362,0.286430,0.285423,0.089533,0.101185,0.201608,0.084171,0.080671,0.511315,0.471033,-0.178985,0.109706,0.001219,0.001362,0.002293,0.002157,0.000700,0.000997,0.000939,0.000614,0.000967,0.001650,0.001719,0.109970,80
behavior_cloned_skill_chain,peg_place_regrasp,dynamics_mismatch,long_horizon_chain,0.312500,0.335124,0.318329,0.277937,0.258300,0.096529,0.105401,0.208062,0.088454,0.088895,0.534983,0.493489,-0.366832,0.102212,0.001108,0.000913,0.002054,0.002111,0.000640,0.000848,0.000841,0.000629,0.000989,0.001533,0.001495,0.102338,80
behavior_cloned_skill_chain,peg_place_regrasp,dynamics_mismatch,new_skill_pair,0.437500,0.330950,0.311603,0.278186,0.273830,0.093659,0.103036,0.207898,0.086887,0.084611,0.526964,0.486457,-0.223154,0.109394,0.001174,0.001099,0.002420,0.002205,0.000761,0.001021,0.000929,0.000714,0.000959,0.001569,0.001508,0.108542,80
behavior_cloned_skill_chain,peg_place_regrasp,dynamics_mismatch,shifted_objects,0.375000,0.334901,0.314933,0.277208,0.267274,0.094857,0.103482,0.208612,0.087592,0.086810,0.533214,0.490533,-0.296331,0.106757,0.001154,0.000889,0.002239,0.002400,0.000664,0.000795,0.001010,0.000724,0.000912,0.001440,0.001354,0.106453,80
behavior_cloned_skill_chain,peg_place_regrasp,high_barrier,combined_stress,0.250000,0.319952,0.306448,0.298168,0.262757,0.088947,0.105788,0.179040,0.084180,0.083080,0.512455,0.472097,-0.374543,0.095487,0.000979,0.001050,0.001979,0.002248,0.000618,0.000951,0.000890,0.000579,0.000843,0.001384,0.001317,0.095749,80
behavior_cloned_skill_chain,peg_place_regrasp,high_barrier,in_distribution,0.462500,0.293745,0.281817,0.316947,0.297771,0.076577,0.100509,0.164709,0.079239,0.071261,0.470724,0.433424,-0.078552,0.109948,0.000939,0.001260,0.001885,0.002348,0.000609,0.000718,0.000935,0.000678,0.000859,0.001351,0.001488,0.110221,80
behavior_cloned_skill_chain,peg_place_regrasp,high_barrier,long_horizon_chain,0.425000,0.308857,0.297662,0.308987,0.267633,0.083803,0.105612,0.169643,0.082904,0.079445,0.496155,0.456701,-0.167168,0.109011,0.001156,0.001147,0.002082,0.001711,0.000666,0.000751,0.001008,0.000664,0.000935,0.001723,0.001508,0.108887,80
behavior_cloned_skill_chain,peg_place_regrasp,high_barrier,new_skill_pair,0.350000,0.301844,0.290545,0.306447,0.286721,0.081244,0.103198,0.170080,0.080999,0.075847,0.484441,0.446225,-0.221103,0.105180,0.001179,0.001113,0.002155,0.002218,0.000612,0.000933,0.001014,0.000670,0.000826,0.001677,0.001628,0.105165,80
behavior_cloned_skill_chain,peg_place_regrasp,high_barrier,shifted_objects,0.387500,0.305608,0.293462,0.306779,0.281804,0.082321,0.103457,0.171798,0.081142,0.076839,0.489802,0.451719,-0.192731,0.107431,0.001115,0.001152,0.002485,0.002266,0.000633,0.000744,0.001135,0.000679,0.000934,0.001464,0.001589,0.107544,80
behavior_cloned_skill_chain,peg_place_regrasp,narrow_basin,combined_stress,0.325000,0.302913,0.274362,0.301977,0.301553,0.073336,0.103652,0.170356,0.081018,0.074818,0.477239,0.440286,-0.223107,0.103285,0.001160,0.001311,0.002101,0.001970,0.000588,0.000926,0.001053,0.000741,0.000923,0.001573,0.001505,0.103270,80
behavior_cloned_skill_chain,peg_place_regrasp,narrow_basin,in_distribution,0.700000,0.274909,0.247838,0.324896,0.337065,0.060636,0.098211,0.154454,0.074175,0.062579,0.431694,0.399322,0.242053,0.101054,0.001071,0.001102,0.001958,0.001984,0.000644,0.000877,0.000949,0.000632,0.000869,0.001458,0.001170,0.100944,80
behavior_cloned_skill_chain,peg_place_regrasp,narrow_basin,long_horizon_chain,0.475000,0.289748,0.264259,0.317754,0.309275,0.067871,0.102761,0.160925,0.077912,0.069809,0.456619,0.421606,-0.033865,0.110121,0.000950,0.001135,0.002021,0.002012,0.000612,0.000888,0.000857,0.000669,0.000812,0.001175,0.001200,0.110131,80
behavior_cloned_skill_chain,peg_place_regrasp,narrow_basin,new_skill_pair,0.400000,0.284885,0.257205,0.317048,0.324453,0.065298,0.100152,0.160471,0.076266,0.066854,0.447273,0.413080,-0.090004,0.108031,0.001240,0.001084,0.002056,0.002317,0.000627,0.000893,0.000944,0.000645,0.000766,0.001427,0.001524,0.107747,80
behavior_cloned_skill_chain,peg_place_regrasp,narrow_basin,shifted_objects,0.337500,0.289357,0.259727,0.314764,0.322796,0.066540,0.100960,0.163012,0.077261,0.068041,0.453963,0.419269,-0.162970,0.104273,0.001049,0.001233,0.002206,0.002171,0.000685,0.000851,0.001000,0.000686,0.001000,0.001468,0.001434,0.104622,80
behavior_cloned_skill_chain,peg_place_regrasp,nominal,combined_stress,0.500000,0.266935,0.249078,0.343187,0.318852,0.061152,0.101304,0.148423,0.074115,0.062825,0.425128,0.391359,0.049843,0.110259,0.001270,0.001002,0.002358,0.002222,0.000689,0.000845,0.000856,0.000523,0.000847,0.001559,0.001603,0.110352,80
behavior_cloned_skill_chain,peg_place_regrasp,nominal,in_distribution,0.537500,0.240058,0.221907,0.364280,0.354832,0.048935,0.095720,0.133428,0.067932,0.051115,0.380805,0.351175,0.175330,0.109948,0.000929,0.000974,0.002133,0.002086,0.000623,0.000791,0.000773,0.000550,0.000983,0.001461,0.001402,0.109752,80
behavior_cloned_skill_chain,peg_place_regrasp,nominal,long_horizon_chain,0.512500,0.254401,0.237322,0.355785,0.326773,0.056015,0.100761,0.139366,0.071773,0.058765,0.404676,0.373025,0.100336,0.110224,0.001072,0.001134,0.002158,0.001845,0.000642,0.000831,0.000921,0.000628,0.000879,0.001561,0.001531,0.110301,80
behavior_cloned_skill_chain,peg_place_regrasp,nominal,new_skill_pair,0.512500,0.250430,0.231889,0.354419,0.347383,0.053442,0.097515,0.139868,0.070209,0.056110,0.396816,0.366680,0.118033,0.110224,0.001150,0.001282,0.002262,0.002051,0.000746,0.000853,0.000993,0.000637,0.001007,0.001398,0.001528,0.110298,80
behavior_cloned_skill_chain,peg_place_regrasp,nominal,shifted_objects,0.512500,0.252647,0.234208,0.352870,0.338224,0.054631,0.097941,0.140705,0.071123,0.057839,0.401635,0.369742,0.108708,0.110224,0.001067,0.001048,0.002367,0.002289,0.000583,0.000899,0.000931,0.000614,0.000875,0.001365,0.001571,0.110011,80
behavior_cloned_skill_chain,peg_place_regrasp,nonconvex_energy,combined_stress,0.362500,0.338496,0.308229,0.269324,0.272596,0.088080,0.106291,0.208527,0.087579,0.086476,0.532821,0.491931,-0.301146,0.106008,0.000950,0.001057,0.002334,0.002398,0.000640,0.000872,0.000805,0.000630,0.000873,0.001487,0.001437,0.105696,80
behavior_cloned_skill_chain,peg_place_regrasp,nonconvex_energy,in_distribution,0.425000,0.310656,0.281162,0.291143,0.307001,0.076108,0.099864,0.194051,0.081155,0.076374,0.488258,0.450131,-0.150579,0.109011,0.001219,0.001162,0.001938,0.002050,0.000745,0.000858,0.001020,0.000609,0.000995,0.001669,0.001646,0.108944,80
behavior_cloned_skill_chain,peg_place_regrasp,nonconvex_energy,long_horizon_chain,0.400000,0.324834,0.297495,0.283326,0.280896,0.083521,0.104917,0.199853,0.085596,0.082820,0.512026,0.472746,-0.225801,0.108031,0.001202,0.001227,0.001618,0.002495,0.000653,0.001070,0.001059,0.000649,0.000867,0.001481,0.001693,0.107603,80
behavior_cloned_skill_chain,peg_place_regrasp,nonconvex_energy,new_skill_pair,0.462500,0.320305,0.288795,0.281790,0.295793,0.080701,0.101822,0.199456,0.083217,0.078760,0.503051,0.464030,-0.142779,0.109948,0.001142,0.001036,0.002073,0.002346,0.000699,0.000926,0.000979,0.000584,0.000873,0.001607,0.001552,0.110073,80
behavior_cloned_skill_chain,peg_place_regrasp,nonconvex_energy,shifted_objects,0.462500,0.323226,0.293775,0.279543,0.291591,0.081502,0.102313,0.201201,0.084226,0.081178,0.509050,0.469335,-0.153950,0.109948,0.000973,0.000968,0.002092,0.002099,0.000638,0.000972,0.000961,0.000582,0.000977,0.001583,0.001281,0.109968,80
behavior_cloned_skill_chain,peg_place_regrasp,partial_observability,combined_stress,0.250000,0.329581,0.304671,0.280723,0.276767,0.089130,0.104667,0.199030,0.086324,0.085102,0.521472,0.481245,-0.393643,0.095487,0.001002,0.000988,0.002260,0.002272,0.000674,0.000984,0.001009,0.000658,0.000859,0.001253,0.001397,0.095414,80
behavior_cloned_skill_chain,peg_place_regrasp,partial_observability,in_distribution,0.450000,0.303079,0.278303,0.301002,0.309573,0.077184,0.100082,0.186000,0.080277,0.073364,0.479040,0.441962,-0.109310,0.109706,0.001324,0.001006,0.002120,0.002381,0.000607,0.000986,0.000943,0.000556,0.000935,0.001773,0.001614,0.109543,80
behavior_cloned_skill_chain,peg_place_regrasp,partial_observability,long_horizon_chain,0.362500,0.318128,0.295152,0.291146,0.281023,0.084018,0.104531,0.191248,0.084257,0.081585,0.504571,0.465721,-0.248578,0.106008,0.000986,0.001090,0.002228,0.001980,0.000587,0.000942,0.000955,0.000591,0.000857,0.001494,0.001304,0.105820,80
behavior_cloned_skill_chain,peg_place_regrasp,partial_observability,new_skill_pair,0.387500,0.312900,0.287659,0.292797,0.298183,0.080962,0.101377,0.190762,0.082286,0.077103,0.494764,0.456140,-0.201698,0.107431,0.001096,0.001074,0.002399,0.002206,0.000665,0.000869,0.000984,0.000646,0.000903,0.001497,0.001481,0.107394,80
behavior_cloned_skill_chain,peg_place_regrasp,partial_observability,shifted_objects,0.437500,0.317119,0.290248,0.290784,0.294716,0.082230,0.101453,0.191984,0.082841,0.078409,0.499892,0.462034,-0.161422,0.109394,0.001065,0.001091,0.002100,0.002110,0.000648,0.000963,0.000946,0.000677,0.000737,0.001576,0.001507,0.109292,80
behavior_cloned_skill_chain,tool_use_handover,combined_seam_stress,combined_stress,0.262500,0.381074,0.364772,0.234478,0.216135,0.118280,0.108963,0.247109,0.098405,0.105815,0.610152,0.561678,-0.568916,0.097026,0.000971,0.001160,0.002288,0.002087,0.000734,0.000988,0.000908,0.000642,0.000875,0.001423,0.001304,0.097074,80
behavior_cloned_skill_chain,tool_use_handover,combined_seam_stress,in_distribution,0.262500,0.367864,0.345026,0.237411,0.246499,0.108728,0.104886,0.235817,0.094157,0.097934,0.583908,0.539201,-0.512321,0.097026,0.001034,0.001262,0.001977,0.002027,0.000748,0.000830,0.000866,0.000712,0.000966,0.001535,0.001383,0.096856,80
behavior_cloned_skill_chain,tool_use_handover,combined_seam_stress,long_horizon_chain,0.250000,0.378369,0.361115,0.236766,0.220295,0.115612,0.108647,0.240642,0.097234,0.104193,0.604842,0.557293,-0.567484,0.095487,0.001159,0.001117,0.002295,0.002046,0.000610,0.000902,0.000871,0.000682,0.000852,0.001414,0.001402,0.094997,80
behavior_cloned_skill_chain,tool_use_handover,combined_seam_stress,new_skill_pair,0.287500,0.373104,0.354258,0.238182,0.236091,0.112276,0.106299,0.239941,0.096132,0.100767,0.595783,0.548717,-0.509513,0.099805,0.001168,0.001086,0.001978,0.002208,0.000566,0.000881,0.000840,0.000597,0.000860,0.001398,0.001464,0.099914,80
behavior_cloned_skill_chain,tool_use_handover,combined_seam_stress,shifted_objects,0.362500,0.373688,0.355977,0.235821,0.231997,0.113349,0.107639,0.242027,0.095857,0.102412,0.596101,0.549939,-0.440855,0.106008,0.001141,0.000975,0.002467,0.002184,0.000531,0.000772,0.000878,0.000702,0.000802,0.001569,0.001587,0.106170,80
behavior_cloned_skill_chain,tool_use_handover,contact_mode_transition,combined_stress,0.300000,0.338410,0.316069,0.271586,0.263403,0.093483,0.106922,0.196834,0.088687,0.089542,0.537121,0.495884,-0.372979,0.101054,0.001025,0.001141,0.001922,0.002145,0.000696,0.000875,0.000989,0.000618,0.000969,0.001501,0.001410,0.101173,80
behavior_cloned_skill_chain,tool_use_handover,contact_mode_transition,in_distribution,0.537500,0.310483,0.289487,0.294823,0.297319,0.081618,0.101988,0.182075,0.082363,0.078312,0.493104,0.453941,-0.047653,0.109948,0.001130,0.001117,0.002411,0.002199,0.000590,0.000832,0.001008,0.000597,0.000886,0.001591,0.001455,0.110049,80
behavior_cloned_skill_chain,tool_use_handover,contact_mode_transition,long_horizon_chain,0.400000,0.326322,0.306616,0.288185,0.270616,0.088607,0.105287,0.187784,0.086475,0.085843,0.519152,0.478766,-0.236371,0.108031,0.000943,0.001054,0.002080,0.001967,0.000651,0.000938,0.000867,0.000574,0.000921,0.001444,0.001324,0.107929,80
behavior_cloned_skill_chain,tool_use_handover,contact_mode_transition,new_skill_pair,0.287500,0.320478,0.299586,0.283570,0.288824,0.085674,0.103139,0.188031,0.084376,0.081676,0.508926,0.469051,-0.329153,0.099805,0.001050,0.001162,0.002286,0.002098,0.000687,0.000833,0.000962,0.000662,0.000976,0.001492,0.001479,0.099933,80
behavior_cloned_skill_chain,tool_use_handover,contact_mode_transition,shifted_objects,0.437500,0.323702,0.301426,0.282814,0.282598,0.087161,0.103467,0.189386,0.085578,0.082965,0.514040,0.473462,-0.188484,0.109394,0.001088,0.001192,0.002308,0.001853,0.000709,0.000924,0.000944,0.000658,0.000882,0.001719,0.001643,0.109681,80
behavior_cloned_skill_chain,tool_use_handover,dynamics_mismatch,combined_stress,0.250000,0.352051,0.331533,0.261016,0.247313,0.102778,0.106121,0.216744,0.091901,0.095555,0.561176,0.517269,-0.476463,0.095487,0.001150,0.001094,0.001978,0.002434,0.000664,0.000844,0.000955,0.000638,0.000920,0.001573,0.001518,0.095432,80
behavior_cloned_skill_chain,tool_use_handover,dynamics_mismatch,in_distribution,0.425000,0.324935,0.306703,0.282925,0.280296,0.090911,0.102142,0.202750,0.085213,0.083749,0.518048,0.477609,-0.216754,0.109011,0.001159,0.000953,0.002030,0.002512,0.000642,0.000867,0.000770,0.000624,0.000940,0.001420,0.001529,0.109206,80
behavior_cloned_skill_chain,tool_use_handover,dynamics_mismatch,long_horizon_chain,0.325000,0.338879,0.321589,0.274371,0.256069,0.097933,0.105624,0.207753,0.089610,0.090601,0.540849,0.498166,-0.364150,0.103285,0.000998,0.001203,0.002107,0.002162,0.000720,0.000857,0.000863,0.000697,0.000859,0.001640,0.001441,0.103604,80
behavior_cloned_skill_chain,tool_use_handover,dynamics_mismatch,new_skill_pair,0.325000,0.335043,0.315651,0.272953,0.272736,0.094652,0.103809,0.208077,0.087857,0.087518,0.533559,0.492213,-0.346677,0.103285,0.001000,0.001033,0.002039,0.002296,0.000589,0.000855,0.000995,0.000682,0.000963,0.001487,0.001264,0.103318,80
behavior_cloned_skill_chain,tool_use_handover,dynamics_mismatch,shifted_objects,0.350000,0.337162,0.319106,0.273028,0.267331,0.096920,0.104452,0.209227,0.088972,0.089089,0.537175,0.495635,-0.331672,0.105180,0.001116,0.001160,0.002173,0.002410,0.000696,0.000876,0.000979,0.000622,0.000748,0.001551,0.001599,0.104862,80
behavior_cloned_skill_chain,tool_use_handover,high_barrier,combined_stress,0.250000,0.324152,0.311712,0.291602,0.258347,0.090303,0.105801,0.180304,0.085910,0.086150,0.519962,0.478752,-0.389095,0.095487,0.001052,0.001105,0.001859,0.002117,0.000524,0.000994,0.000929,0.000699,0.000880,0.001653,0.001532,0.095683,80
behavior_cloned_skill_chain,tool_use_handover,high_barrier,in_distribution,0.512500,0.296565,0.284705,0.313786,0.295653,0.077320,0.101103,0.163937,0.079880,0.073362,0.475744,0.437454,-0.036125,0.110224,0.001124,0.001039,0.002317,0.002324,0.000688,0.000962,0.000914,0.000648,0.000824,0.001531,0.001561,0.110028,80
behavior_cloned_skill_chain,tool_use_handover,high_barrier,long_horizon_chain,0.475000,0.312040,0.301833,0.305332,0.271028,0.084629,0.104988,0.171139,0.084433,0.081376,0.501792,0.462822,-0.125996,0.110121,0.001161,0.001049,0.002219,0.002331,0.000589,0.000919,0.000858,0.000726,0.000851,0.001630,0.001551,0.110393,80
behavior_cloned_skill_chain,tool_use_handover,high_barrier,new_skill_pair,0.412500,0.307211,0.293886,0.302277,0.285513,0.082170,0.102496,0.170441,0.082542,0.078019,0.491836,0.453637,-0.169657,0.108557,0.000943,0.001020,0.002427,0.002154,0.000678,0.000761,0.000864,0.000692,0.000996,0.001444,0.001386,0.108693,80
behavior_cloned_skill_chain,tool_use_handover,high_barrier,shifted_objects,0.425000,0.309063,0.296880,0.302041,0.281670,0.084148,0.102547,0.171712,0.082403,0.079497,0.495982,0.456688,-0.165147,0.109011,0.001283,0.001027,0.002226,0.001821,0.000603,0.000927,0.000873,0.000593,0.000923,0.001726,0.001604,0.109028,80
behavior_cloned_skill_chain,tool_use_handover,narrow_basin,combined_stress,0.212500,0.306466,0.278366,0.301830,0.299942,0.074479,0.103956,0.170855,0.080824,0.076879,0.482336,0.445372,-0.344173,0.090208,0.001242,0.000823,0.002400,0.001922,0.000667,0.000892,0.000972,0.000676,0.000866,0.001549,0.001520,0.090451,80
behavior_cloned_skill_chain,tool_use_handover,narrow_basin,in_distribution,0.462500,0.279630,0.250964,0.323024,0.335315,0.061936,0.098434,0.156029,0.075455,0.064756,0.438645,0.405107,-0.006292,0.109948,0.001017,0.001072,0.001861,0.002026,0.000656,0.000763,0.000890,0.000713,0.000872,0.001448,0.001498,0.109887,80
behavior_cloned_skill_chain,tool_use_handover,narrow_basin,long_horizon_chain,0.412500,0.294858,0.268643,0.311260,0.308943,0.068591,0.103082,0.162944,0.078877,0.072522,0.465143,0.428255,-0.109158,0.108557,0.001075,0.000965,0.002180,0.002041,0.000607,0.000929,0.000968,0.000733,0.000803,0.001448,0.001529,0.108153,80
behavior_cloned_skill_chain,tool_use_handover,narrow_basin,new_skill_pair,0.487500,0.289124,0.260924,0.312748,0.324864,0.066596,0.100568,0.161896,0.077073,0.068718,0.454685,0.419493,-0.013219,0.110224,0.001055,0.001239,0.002301,0.001658,0.000621,0.000872,0.000944,0.000689,0.000922,0.001484,0.001506,0.109964,80
behavior_cloned_skill_chain,tool_use_handover,narrow_basin,shifted_objects,0.437500,0.291110,0.264537,0.311377,0.322347,0.068323,0.101155,0.163639,0.078052,0.070796,0.458961,0.422426,-0.072605,0.109394,0.001153,0.001112,0.002173,0.002402,0.000732,0.000736,0.000942,0.000613,0.000911,0.001529,0.001532,0.109452,80
behavior_cloned_skill_chain,tool_use_handover,nominal,combined_stress,0.487500,0.270580,0.252849,0.337054,0.317650,0.061990,0.102388,0.148097,0.075217,0.066326,0.431266,0.396861,0.026774,0.110224,0.001067,0.001017,0.002077,0.002283,0.000673,0.000807,0.001017,0.000752,0.000908,0.001747,0.001597,0.110372,80
behavior_cloned_skill_chain,tool_use_handover,nominal,in_distribution,0.612500,0.244799,0.226521,0.361322,0.351744,0.049759,0.096176,0.134644,0.069108,0.053426,0.388768,0.357867,0.238164,0.107431,0.001023,0.000956,0.002152,0.002299,0.000684,0.000865,0.000931,0.000690,0.000811,0.001671,0.001427,0.107562,80
behavior_cloned_skill_chain,tool_use_handover,nominal,long_horizon_chain,0.262500,0.259208,0.241171,0.353232,0.326561,0.057895,0.101196,0.140239,0.073084,0.061745,0.412362,0.380013,-0.161411,0.097026,0.001158,0.000952,0.002210,0.002158,0.000575,0.000955,0.000912,0.000660,0.000832,0.001661,0.001462,0.096712,80
behavior_cloned_skill_chain,tool_use_handover,nominal,new_skill_pair,0.537500,0.254261,0.235810,0.350696,0.343259,0.055075,0.098327,0.141006,0.071313,0.057853,0.404073,0.371833,0.130973,0.109948,0.001198,0.001057,0.002226,0.002210,0.000688,0.001054,0.000812,0.000596,0.000850,0.001608,0.001623,0.110027,80
